,X1,Y1,X2,Y2,From_ID,To_ID, Edge_ID,Distance_km,Average_speed,Edge_Traffic
0,28.08021,41.198894,28.078731,41.20024,322.00099,321.98755,643.98854,0.193368648,44,"(322.00099, 321.98755)"
1,28.037025,41.197294,28.028172,41.197783,321.56754,321.4795,643.04704,0.736801045,99,"(321.56754, 321.4795)"
2,28.028122,41.197582,28.037035,41.197089,321.4788,321.56744,643.04624,0.741800226,99,"(321.4788, 321.56744)"
3,28.088747,41.191622,28.084574,41.196397,322.07909,322.04214,644.12123,0.633159583,55,"(322.07909, 322.04214)"
4,28.084418,41.196366,28.080557,41.195804,322.04055,322.00137,644.04192,0.326478251,81,"(322.04055, 322.00137)"
5,28.07868,41.20019,28.078731,41.20024,321.98699,321.98755,643.97454,0.006980028,44,"(321.98699, 321.98755)"
6,28.084612,41.193177,28.084358,41.192989,322.0393,322.03657,644.07587,0.029663515,20,"(322.0393, 322.03657)"
7,28.079104,41.200013,28.079133,41.200565,321.99105,321.9919,643.98295,0.06131926,47,"(321.99105, 321.9919)"
8,28.138471,41.07579,28.134381,41.074972,322.4605,322.41878,644.87928,0.351403127,25,"(322.4605, 322.41878)"
9,28.138621,41.075128,28.141443,41.075855,322.46134,322.49029,644.95163,0.247737411,63,"(322.46134, 322.49029)"
10,28.141443,41.075989,28.138471,41.07579,322.49042,322.4605,644.95092,0.247663023,26,"(322.49042, 322.4605)"
11,28.195242,41.079306,28.196545,41.078756,323.03173,323.04421,646.07594,0.124190614,56,"(323.03173, 323.04421)"
12,28.134345,41.074819,28.138621,41.075128,322.41827,322.46134,644.87961,0.356561509,46,"(322.41827, 322.46134)"
13,28.23957,41.08041,28.237213,41.079317,323.47611,323.45145,646.92756,0.230197217,50,"(323.47611, 323.45145)"
14,28.240066,41.077855,28.239616,41.077863,323.47852,323.47402,646.95254,0.037360555,15,"(323.47852, 323.47402)"
15,28.250805,41.076473,28.250224,41.076811,323.58452,323.57905,647.16357,0.061098757,52,"(323.58452, 323.57905)"
16,28.239561,41.079715,28.239096,41.079793,323.47533,323.47075,646.94608,0.039554203,40,"(323.47533, 323.47075)"
17,28.239614,41.077816,28.239877,41.077732,323.47396,323.4765,646.95046,0.023736938,20,"(323.47396, 323.4765)"
18,28.25096,41.076424,28.250846,41.076677,323.58602,323.58514,647.17116,0.029634175,52,"(323.58602, 323.58514)"
19,28.270397,41.072523,28.266332,41.073571,323.77649,323.73689,647.51338,0.356885962,49,"(323.77649, 323.73689)"
20,28.263748,41.073844,28.262773,41.07392,323.71132,323.70165,647.41297,0.081363516,31,"(323.71132, 323.70165)"
21,28.265601,41.072776,28.270382,41.072389,323.72879,323.77621,647.505,0.399141325,35,"(323.72879, 323.77621)"
22,28.347961,41.060457,28.348231,41.060302,324.54007,324.54261,649.08268,0.02825279,14,"(324.54007, 324.54261)"
23,28.272486,41.069504,28.304803,41.065191,323.79436,324.11322,647.90758,2.724699462,64,"(323.79436, 324.11322)"
24,28.323758,41.06419,28.324672,41.063837,324.30177,324.31056,648.61233,0.08538355,28,"(324.30177, 324.31056)"
25,28.324672,41.063837,28.324765,41.064026,324.31056,324.31168,648.62224,0.022354002,41,"(324.31056, 324.31168)"
26,28.263106,41.071858,28.265142,41.072567,323.70292,323.72399,647.42691,0.186414798,20,"(323.70292, 323.72399)"
27,28.29227,41.06872,28.294204,41.068696,323.99142,324.01074,648.00216,0.160544104,38,"(323.99142, 324.01074)"
28,28.282606,41.063757,28.302669,41.061068,323.88982,324.08776,647.97758,1.691767518,60,"(323.88982, 324.08776)"
29,28.29247,41.062433,28.292864,41.066749,323.98713,323.99539,647.98252,0.480190831,54,"(323.98713, 323.99539)"
30,28.304803,41.065191,28.306687,41.064384,324.11322,324.13125,648.24447,0.180211657,44,"(324.11322, 324.13125)"
31,28.262839,41.071725,28.263106,41.071858,323.70012,323.70292,647.40304,0.026628107,15,"(323.70012, 323.70292)"
32,28.262782,41.07179,28.263106,41.071858,323.69961,323.70292,647.40253,0.027931201,30,"(323.69961, 323.70292)"
33,28.313235,41.063358,28.312863,41.062439,324.19571,324.19107,648.38678,0.106579376,30,"(324.19571, 324.19107)"
34,28.318854,41.061618,28.318725,41.062216,324.25016,324.24947,648.49963,0.067235993,55,"(324.25016, 324.24947)"
35,28.292949,41.065683,28.30296,41.065922,323.99517,324.09552,648.09069,0.831336395,59,"(323.99517, 324.09552)"
36,28.054734,41.080741,28.054781,41.080975,321.62808,321.62879,643.25687,0.026265309,58,"(321.62808, 321.62879)"
37,28.054578,41.081025,28.054485,41.080778,321.62681,321.62563,643.25244,0.028482887,80,"(321.62681, 321.62563)"
38,28.196193,41.079046,28.196953,41.079116,323.04098,323.04865,646.08963,0.063556741,25,"(323.04098, 323.04865)"
39,28.046241,41.047804,28.045522,41.047871,321.51021,321.50309,643.0133,0.060138617,47,"(321.51021, 321.50309)"
40,28.066353,41.221914,28.065933,41.220839,321.88544,321.88017,643.76561,0.124312812,29,"(321.88544, 321.88017)"
41,28.352138,41.060207,28.346328,41.060852,324.58159,324.52413,649.10572,0.487515761,56,"(324.58159, 324.52413)"
42,28.239631,41.077308,28.239461,41.077154,323.47362,323.47176,646.94538,0.022165219,16,"(323.47362, 323.47176)"
43,28.239805,41.077028,28.239631,41.077308,323.47508,323.47362,646.9487,0.03427153,20,"(323.47508, 323.47362)"
44,28.309927,41.064643,28.310476,41.066241,324.16391,324.171,648.33491,0.183137398,26,"(324.16391, 324.171)"
45,28.084143,41.075821,28.083627,41.075698,321.91725,321.91197,643.82922,0.044951552,64,"(321.91725, 321.91197)"
46,28.084565,41.075409,28.08428,41.075791,321.92106,321.91859,643.83965,0.048553976,22,"(321.92106, 321.91859)"
47,28.302669,41.061068,28.306126,41.066906,324.08776,324.12817,648.21593,0.708700732,50,"(324.08776, 324.12817)"
48,28.298402,41.070328,28.303997,41.074047,324.05435,324.11402,648.16837,0.621341049,54,"(324.05435, 324.11402)"
49,28.045945,41.047277,28.046403,41.047744,321.50673,321.51177,643.0185,0.064281714,79,"(321.50673, 321.51177)"
50,28.219086,41.081897,28.21928,41.081689,323.27276,323.27449,646.54725,0.02814836,22,"(323.27276, 323.27449)"
51,28.291442,41.143415,28.295276,41.140249,324.05784,324.09301,648.15085,0.474094373,55,"(324.05784, 324.09301)"
52,28.295636,41.140601,28.301562,41.142949,324.09696,324.15857,648.25553,0.556642836,55,"(324.09696, 324.15857)"
53,28.302283,41.143156,28.296243,41.143611,324.16599,324.10604,648.27203,0.503857616,55,"(324.16599, 324.10604)"
54,28.296476,41.143574,28.298491,41.143274,324.10833,324.12818,648.23651,0.170527945,94,"(324.10833, 324.12818)"
55,28.078653,41.200296,28.078592,41.200255,321.98683,321.98618,643.97301,0.006807758,5,"(321.98683, 321.98618)"
56,28.07868,41.20019,28.08021,41.198894,321.98699,322.00099,643.98798,0.191888011,45,"(321.98699, 322.00099)"
57,28.250204,41.330434,28.212481,41.368893,323.83247,323.4937,647.32617,5.294066766,71,"(323.83247, 323.4937)"
58,28.250204,41.330434,28.252042,41.329857,323.83247,323.85028,647.68275,0.165453139,63,"(323.83247, 323.85028)"
59,28.252217,41.330268,28.252042,41.329857,323.85244,323.85028,647.70272,0.047877461,59,"(323.85244, 323.85028)"
60,28.252042,41.329857,28.251769,41.329215,323.85028,323.84691,647.69719,0.07477769,60,"(323.85028, 323.84691)"
61,28.250204,41.330434,28.251769,41.329215,323.83247,323.84691,647.67938,0.187566619,45,"(323.83247, 323.84691)"
62,28.454921,41.219662,28.454854,41.219593,325.76887,325.76813,651.537,0.009464935,86,"(325.76887, 325.76813)"
63,28.454874,41.219734,28.454926,41.219713,325.76847,325.76897,651.53744,0.004905244,68,"(325.76847, 325.76897)"
64,28.455603,41.219435,28.459924,41.219166,325.77547,325.81841,651.59388,0.359883816,99,"(325.77547, 325.81841)"
65,28.455037,41.220667,28.454874,41.219734,325.77104,325.76847,651.53951,0.104442945,45,"(325.77104, 325.76847)"
66,28.454874,41.219734,28.454854,41.219593,325.76847,325.76813,651.5366,0.015738787,90,"(325.76847, 325.76813)"
67,28.454854,41.219593,28.454705,41.218514,325.76813,325.76556,651.53369,0.120405797,45,"(325.76813, 325.76556)"
68,28.454705,41.218514,28.454864,41.219174,325.76556,325.76781,651.53337,0.074439159,44,"(325.76556, 325.76781)"
69,28.454864,41.219174,28.454921,41.219662,325.76781,325.76887,651.53668,0.054374209,39,"(325.76781, 325.76887)"
70,28.454921,41.219662,28.454926,41.219713,325.76887,325.76897,651.53784,0.005676191,56,"(325.76887, 325.76897)"
71,28.455575,41.223752,28.455219,41.22403,325.7795,325.77622,651.55572,0.042723535,64,"(325.7795, 325.77622)"
72,28.455219,41.22403,28.252042,41.329857,325.77622,323.85028,649.6265,20.55167424,61,"(325.77622, 323.85028)"
73,28.013356,41.035523,28.046403,41.047744,321.16908,321.51177,642.68085,3.060013439,85,"(321.16908, 321.51177)"
74,28.046241,41.047804,28.013283,41.035612,321.51021,321.16844,642.67865,3.051964976,85,"(321.51021, 321.16844)"
75,28.103249,41.066962,28.046241,41.047804,322.09945,321.51021,643.60966,5.187562826,84,"(322.09945, 321.51021)"
76,28.103263,41.069568,28.103249,41.066962,322.1022,322.09945,644.20165,0.289268334,69,"(322.1022, 322.09945)"
77,28.104809,41.07223,28.104312,41.071904,322.12032,322.11502,644.23534,0.054873232,55,"(322.12032, 322.11502)"
78,28.104312,41.071904,28.100155,41.070712,322.11502,322.07226,644.18728,0.369530589,54,"(322.11502, 322.07226)"
79,28.10364,41.069571,28.104385,41.07187,322.10597,322.11572,644.22169,0.262573786,56,"(322.10597, 322.11572)"
80,28.104385,41.07187,28.104809,41.07223,322.11572,322.12032,644.23604,0.053247333,49,"(322.11572, 322.12032)"
81,28.098433,41.071134,28.101629,41.069795,322.05546,322.08609,644.14155,0.304068564,52,"(322.05546, 322.08609)"
82,28.108703,41.069347,28.10364,41.069571,322.15638,322.10597,644.26235,0.420963931,58,"(322.15638, 322.10597)"
83,28.100155,41.070712,28.084565,41.075409,322.07226,321.92106,643.99332,1.395056239,85,"(322.07226, 321.92106)"
84,28.084565,41.075409,28.083627,41.075698,321.92106,321.91197,643.83303,0.084203964,84,"(321.92106, 321.91197)"
85,28.083627,41.075698,28.054781,41.080975,321.91197,321.62879,643.54076,2.464828469,85,"(321.91197, 321.62879)"
86,28.054781,41.080975,28.054578,41.081025,321.62879,321.62681,643.2556,0.017739541,80,"(321.62879, 321.62681)"
87,28.054578,41.081025,27.994301,41.095269,321.62681,321.03828,642.66509,5.246879602,85,"(321.62681, 321.03828)"
88,28.118144,41.072829,28.11423,41.07112,322.25427,322.21342,644.46769,0.376192809,72,"(322.25427, 322.21342)"
89,28.11423,41.07112,28.112207,41.070489,322.21342,322.19256,644.40598,0.181931784,74,"(322.21342, 322.19256)"
90,27.994224,41.095185,28.054485,41.080778,321.03743,321.62563,642.66306,5.251095109,45,"(321.03743, 321.62563)"
91,28.054485,41.080778,28.054734,41.080741,321.62563,321.62808,643.25371,0.021071126,45,"(321.62563, 321.62808)"
92,28.054734,41.080741,28.098433,41.071134,321.62808,322.05546,643.68354,3.78053068,44,"(321.62808, 322.05546)"
93,28.102259,41.06995,28.103263,41.069568,322.09254,322.1022,644.19474,0.093499475,84,"(322.09254, 322.1022)"
94,28.107321,41.067854,28.106918,41.068452,322.14106,322.13763,644.27869,0.074329499,57,"(322.14106, 322.13763)"
95,28.112207,41.070489,28.106918,41.068452,322.19256,322.13763,644.33019,0.493795465,67,"(322.19256, 322.13763)"
96,28.112207,41.070489,28.108703,41.069347,322.19256,322.15638,644.34894,0.317256768,65,"(322.19256, 322.15638)"
97,28.134381,41.074972,28.118144,41.072829,322.41878,322.25427,644.67305,1.368503083,44,"(322.41878, 322.25427)"
98,28.150699,41.096295,28.149814,41.096129,322.60329,322.59427,645.19756,0.075730803,50,"(322.60329, 322.59427)"
99,28.149814,41.096129,28.147184,41.094222,322.59427,322.56606,645.16033,0.304068539,82,"(322.59427, 322.56606)"
100,28.148611,41.096955,28.148895,41.096726,322.58307,322.58568,645.16875,0.034666479,50,"(322.58307, 322.58568)"
101,28.148895,41.096726,28.147067,41.094289,322.58568,322.56496,645.15064,0.310151913,49,"(322.58568, 322.56496)"
102,28.152009,41.099097,28.150212,41.096616,322.61919,322.59874,645.21793,0.313187202,72,"(322.61919, 322.59874)"
103,28.150212,41.096616,28.150699,41.096295,322.59874,322.60329,645.20203,0.053883443,50,"(322.59874, 322.60329)"
104,28.147184,41.094222,28.152009,41.099097,322.56606,322.61919,645.18525,0.673198701,100,"(322.56606, 322.61919)"
105,28.151885,41.099162,28.147067,41.094289,322.61801,322.56496,645.18297,0.672674711,50,"(322.61801, 322.56496)"
106,28.197641,41.118243,28.192582,41.119204,323.09465,323.04502,646.13967,0.43323457,55,"(323.09465, 323.04502)"
107,28.149176,41.096817,28.148895,41.096726,322.58858,322.58568,645.17426,0.025416383,14,"(322.58858, 322.58568)"
108,28.14918,41.09708,28.149176,41.096817,322.58888,322.58858,645.17746,0.029194888,20,"(322.58888, 322.58858)"
109,28.150212,41.096616,28.149898,41.096409,322.59874,322.59539,645.19413,0.034744357,15,"(322.59874, 322.59539)"
110,28.149898,41.096409,28.149814,41.096129,322.59539,322.59427,645.18966,0.031852397,16,"(322.59539, 322.59427)"
111,28.151885,41.099162,28.14918,41.09708,322.61801,322.58888,645.20689,0.322203538,50,"(322.61801, 322.58888)"
112,28.14918,41.09708,28.148611,41.096955,322.58888,322.58307,645.17195,0.049223014,50,"(322.58888, 322.58307)"
113,28.194423,41.124579,28.183622,41.122097,323.06881,322.95832,646.02713,0.937860929,60,"(323.06881, 322.95832)"
114,28.183622,41.122097,28.181323,41.119921,322.95832,322.93315,645.89147,0.307816125,78,"(322.95832, 322.93315)"
115,28.176782,41.120104,28.176965,41.116276,322.88792,322.88593,645.77385,0.425179391,54,"(322.88792, 322.88593)"
116,28.192582,41.119204,28.192885,41.123376,323.04502,323.05223,646.09725,0.463774377,79,"(323.04502, 323.05223)"
117,28.183265,41.119042,28.183454,41.119013,322.95169,322.95355,645.90524,0.016013867,82,"(322.95169, 322.95355)"
118,28.181323,41.119921,28.181426,41.119751,322.93315,322.93401,645.86716,0.020716233,71,"(322.93315, 322.93401)"
119,28.176965,41.116276,28.175708,41.11565,322.88593,322.87273,645.75866,0.12535255,30,"(322.88593, 322.87273)"
120,28.166046,41.111134,28.166521,41.113175,322.77159,322.77839,645.54998,0.229955835,50,"(322.77159, 322.77839)"
121,28.166356,41.111052,28.168704,41.110675,322.77461,322.79772,645.57233,0.199326227,45,"(322.77461, 322.79772)"
122,28.192885,41.123376,28.196724,41.124709,323.05223,323.09195,646.14418,0.351315509,82,"(323.05223, 323.09195)"
123,28.166356,41.111052,28.152009,41.099097,322.77461,322.61919,645.3938,1.782960822,66,"(322.77461, 322.61919)"
124,28.166046,41.111134,28.151885,41.099162,322.77159,322.61801,645.3896,1.774100372,99,"(322.77159, 322.61801)"
125,28.173525,41.114446,28.166356,41.111052,322.8497,322.77461,645.62431,0.704262478,84,"(322.8497, 322.77461)"
126,28.175708,41.11565,28.166046,41.111134,322.87273,322.77159,645.64432,0.945724598,76,"(322.87273, 322.77159)"
127,28.19522,41.118003,28.173525,41.114446,323.0702,322.8497,645.9199,1.843462728,66,"(323.0702, 322.8497)"
128,28.18271,41.119479,28.182616,41.119499,322.94658,322.94566,645.89224,0.008111696,105,"(322.94658, 322.94566)"
129,28.196724,41.124709,28.186088,41.120729,323.09195,322.98161,646.07356,0.987159674,82,"(323.09195, 322.98161)"
130,28.181984,41.077802,28.185092,41.077962,322.89764,322.92888,645.82652,0.258574637,63,"(322.89764, 322.92888)"
131,28.188541,41.078787,28.184943,41.078668,322.9642,322.9281,645.8923,0.298925984,25,"(322.9642, 322.9281)"
132,28.184943,41.078668,28.180514,41.077731,322.9281,322.88287,645.81097,0.382037122,24,"(322.9281, 322.88287)"
133,28.187465,41.078556,28.185092,41.077962,322.95321,322.92888,645.88209,0.207702046,61,"(322.95321, 322.92888)"
134,28.211773,41.080852,28.209268,41.08062,323.19858,323.1733,646.37188,0.20950373,35,"(323.19858, 323.1733)"
135,28.209268,41.08062,28.197559,41.079521,323.1733,323.05511,646.22841,0.979473281,50,"(323.1733, 323.05511)"
136,28.197559,41.079521,28.195242,41.079306,323.05511,323.03173,646.08684,0.193786116,57,"(323.05511, 323.03173)"
137,28.195242,41.079306,28.187465,41.078556,323.03173,322.95321,645.98494,0.650837302,55,"(323.03173, 322.95321)"
138,28.21928,41.081689,28.213717,41.081171,323.27449,323.21834,646.49283,0.465295271,40,"(323.27449, 323.21834)"
139,28.211716,41.080977,28.209344,41.080762,323.19814,323.1742,646.37234,0.198317164,21,"(323.19814, 323.1742)"
140,28.209344,41.080762,28.188541,41.078787,323.1742,322.9642,646.1384,1.740510376,84,"(323.1742, 322.9642)"
141,28.196656,41.078762,28.196953,41.079116,323.04532,323.04865,646.09397,0.046386315,54,"(323.04532, 323.04865)"
142,28.196953,41.079116,28.197559,41.079521,323.04865,323.05511,646.10376,0.06745992,57,"(323.04865, 323.05511)"
143,28.213717,41.081171,28.211954,41.082333,323.21834,323.20187,646.42021,0.195060331,45,"(323.21834, 323.20187)"
144,28.211963,41.079585,28.213707,41.081041,323.19922,323.21811,646.41733,0.216962838,24,"(323.19922, 323.21811)"
145,28.212063,41.082658,28.211053,41.08182,323.20329,323.19235,646.39564,0.125219077,46,"(323.20329, 323.19235)"
146,28.211053,41.08182,28.209344,41.080762,323.19235,323.1742,646.36655,0.184152804,50,"(323.19235, 323.1742)"
147,28.211716,41.080977,28.211849,41.08128,323.19814,323.19977,646.39791,0.03539828,15,"(323.19814, 323.19977)"
148,28.211849,41.08128,28.21185,41.081283,323.19977,323.19978,646.39955,0.000343188,10,"(323.19977, 323.19978)"
149,28.209268,41.08062,28.211175,41.080019,323.1733,323.19177,646.36507,0.17176505,37,"(323.1733, 323.19177)"
150,28.211175,41.080019,28.211913,41.080289,323.19177,323.19942,646.39119,0.068192767,45,"(323.19177, 323.19942)"
151,28.211888,41.080613,28.211773,41.080852,323.19949,323.19858,646.39807,0.02819388,15,"(323.19949, 323.19858)"
152,28.211836,41.081593,28.211053,41.08182,323.19995,323.19235,646.3923,0.069702647,25,"(323.19995, 323.19235)"
153,28.211175,41.080019,28.211964,41.079177,323.19177,323.19882,646.39059,0.114121394,30,"(323.19177, 323.19882)"
154,28.211944,41.078946,28.211964,41.079177,323.19839,323.19882,646.39721,0.025694678,44,"(323.19839, 323.19882)"
155,28.211964,41.079177,28.211963,41.079585,323.19882,323.19922,646.39804,0.045288076,45,"(323.19882, 323.19922)"
156,28.211963,41.079585,28.211913,41.080289,323.19922,323.19942,646.39864,0.07825412,44,"(323.19922, 323.19942)"
157,28.211913,41.080289,28.211888,41.080613,323.19942,323.19949,646.39891,0.03602381,44,"(323.19942, 323.19949)"
158,28.211849,41.08128,28.211836,41.081593,323.19977,323.19995,646.39972,0.034759751,19,"(323.19977, 323.19995)"
159,28.211836,41.081593,28.211954,41.082333,323.19995,323.20187,646.40182,0.082721835,44,"(323.19995, 323.20187)"
160,28.211954,41.082333,28.212063,41.082658,323.20187,323.20329,646.40516,0.037192121,44,"(323.20187, 323.20329)"
161,28.239729,41.078668,28.2418,41.078232,323.47596,323.49623,646.97219,0.178575968,85,"(323.47596, 323.49623)"
162,28.2418,41.078232,28.243114,41.077949,323.49623,323.50909,647.00532,0.113495799,84,"(323.49623, 323.50909)"
163,28.239729,41.078668,28.213707,41.081041,323.47596,323.21811,646.69407,2.175828461,55,"(323.47596, 323.21811)"
164,28.237213,41.079317,28.21928,41.081689,323.45145,323.27449,646.72594,1.511546669,82,"(323.45145, 323.27449)"
165,28.352213,41.059683,28.352633,41.059451,324.58181,324.58578,649.16759,0.04334034,37,"(324.58181, 324.58578)"
166,28.352633,41.059451,28.355055,41.057802,324.58578,324.60835,649.19413,0.271872632,49,"(324.58578, 324.60835)"
167,28.355055,41.057802,28.363934,41.054871,324.60835,324.69421,649.30256,0.80557581,54,"(324.60835, 324.69421)"
168,28.363934,41.054871,28.364422,41.054699,324.69421,324.69892,649.39313,0.044778103,54,"(324.69421, 324.69892)"
169,28.352889,41.059383,28.352631,41.059498,324.58827,324.58581,649.17408,0.024929994,16,"(324.58827, 324.58581)"
170,28.352631,41.059498,28.352213,41.059683,324.58581,324.58181,649.16762,0.040315752,28,"(324.58581, 324.58181)"
171,28.351657,41.062884,28.356748,41.060809,324.57945,324.62829,649.20774,0.481249045,32,"(324.57945, 324.62829)"
172,28.356748,41.060809,28.356848,41.060769,324.62829,324.62925,649.25754,0.009412949,59,"(324.62829, 324.62925)"
173,28.356848,41.060769,28.358506,41.060101,324.62925,324.64516,649.27441,0.156318709,55,"(324.62925, 324.64516)"
174,28.358506,41.060101,28.360562,41.058892,324.64516,324.66451,649.30967,0.217094706,52,"(324.64516, 324.66451)"
175,28.352639,41.060141,28.352138,41.060207,324.58653,324.58159,649.16812,0.042223408,26,"(324.58653, 324.58159)"
176,28.355055,41.057802,28.354934,41.058016,324.60835,324.60736,649.21571,0.025789811,16,"(324.60835, 324.60736)"
177,28.353244,41.059126,28.352889,41.059383,324.59157,324.58827,649.17984,0.0410119,20,"(324.59157, 324.58827)"
178,28.352577,41.060089,28.352639,41.060141,324.58586,324.58653,649.17239,0.007732871,9,"(324.58586, 324.58653)"
179,28.352639,41.060141,28.352685,41.060093,324.58653,324.58694,649.17347,0.006554747,12,"(324.58653, 324.58694)"
180,28.3527,41.05997,28.352685,41.060093,324.58697,324.58694,649.17391,0.013709647,35,"(324.58697, 324.58694)"
181,28.352577,41.060089,28.352586,41.059961,324.58586,324.58582,649.17168,0.014227624,30,"(324.58586, 324.58582)"
182,28.35262,41.059699,28.352213,41.059683,324.5859,324.58181,649.16771,0.033827653,14,"(324.5859, 324.58181)"
183,28.35262,41.059699,28.352631,41.059498,324.5859,324.58581,649.17171,0.022329673,15,"(324.5859, 324.58581)"
184,28.352631,41.059498,28.352633,41.059451,324.58581,324.58578,649.17159,0.00521964,36,"(324.58581, 324.58578)"
185,28.352138,41.060207,28.352586,41.059961,324.58159,324.58582,649.16741,0.04613315,32,"(324.58159, 324.58582)"
186,28.356851,41.060599,28.356659,41.060582,324.62911,324.62717,649.25628,0.016047332,60,"(324.62911, 324.62717)"
187,28.356659,41.060582,28.356578,41.060677,324.62717,324.62646,649.25363,0.012505829,59,"(324.62717, 324.62646)"
188,28.356578,41.060677,28.356748,41.060809,324.62646,324.62829,649.25475,0.020341416,39,"(324.62646, 324.62829)"
189,28.356848,41.060769,28.356851,41.060599,324.62925,324.62911,649.25836,0.018871643,59,"(324.62925, 324.62911)"
190,28.3527,41.05997,28.3536,41.060059,324.58697,324.59606,649.18303,0.075350412,25,"(324.58697, 324.59606)"
191,28.3536,41.060059,28.356659,41.060582,324.59606,324.62717,649.22323,0.260449299,50,"(324.59606, 324.62717)"
192,28.356851,41.060599,28.358506,41.060101,324.62911,324.64516,649.27427,0.148070255,45,"(324.62911, 324.64516)"
193,28.355051,41.059576,28.3536,41.060059,324.61009,324.59606,649.20615,0.131827392,45,"(324.61009, 324.59606)"
194,28.367792,41.057117,28.367629,41.056715,324.73504,324.73301,649.46805,0.046627854,30,"(324.73504, 324.73301)"
195,28.367629,41.056715,28.367718,41.056596,324.73301,324.73378,649.46679,0.015134248,60,"(324.73301, 324.73378)"
196,28.367718,41.056596,28.375436,41.054493,324.73378,324.80885,649.54263,0.681800292,85,"(324.73378, 324.80885)"
197,28.375436,41.054493,28.375922,41.05436,324.80885,324.81358,649.62243,0.042954632,51,"(324.80885, 324.81358)"
198,28.375922,41.05436,28.376044,41.054327,324.81358,324.81477,649.62835,0.010768168,50,"(324.81358, 324.81477)"
199,28.376044,41.054327,28.37648,41.054207,324.81477,324.81901,649.63378,0.038561558,52,"(324.81477, 324.81901)"
200,28.365324,41.0583,28.367792,41.057117,324.71154,324.73504,649.44658,0.243319067,47,"(324.71154, 324.73504)"
201,28.369399,41.059808,28.368699,41.059145,324.7538,324.74614,649.49994,0.093763211,41,"(324.7538, 324.74614)"
202,28.368699,41.059145,28.368259,41.058729,324.74614,324.74132,649.48746,0.058872178,23,"(324.74614, 324.74132)"
203,28.367718,41.056596,28.36789,41.056703,324.73378,324.7356,649.46938,0.018570603,24,"(324.73378, 324.7356)"
204,28.367937,41.057032,28.371062,41.059139,324.7364,324.76976,649.50616,0.349247537,39,"(324.7364, 324.76976)"
205,28.371042,41.059236,28.36959,41.059846,324.76966,324.75575,649.52541,0.138234404,42,"(324.76966, 324.75575)"
206,28.368929,41.059855,28.369399,41.059808,324.74915,324.7538,649.50295,0.039357302,23,"(324.74915, 324.7538)"
207,28.368389,41.058381,28.367792,41.057117,324.74227,324.73504,649.47731,0.148796888,37,"(324.74227, 324.73504)"
208,28.36959,41.059846,28.369013,41.060467,324.75575,324.7506,649.50635,0.083934681,27,"(324.75575, 324.7506)"
209,28.354934,41.058016,28.353244,41.059126,324.60736,324.59157,649.19893,0.186698626,50,"(324.60736, 324.59157)"
210,28.374924,41.052964,28.375657,41.054065,324.8022,324.81064,649.61284,0.136517077,25,"(324.8022, 324.81064)"
211,28.375657,41.054065,28.375436,41.054493,324.81064,324.80885,649.61949,0.050926179,63,"(324.81064, 324.80885)"
212,28.366881,41.052819,28.366849,41.054696,324.72163,324.72319,649.44482,0.208363929,49,"(324.72163, 324.72319)"
213,28.366849,41.054696,28.364167,41.055174,324.72319,324.69684,649.42003,0.228841829,50,"(324.72319, 324.69684)"
214,28.375001,41.05293,28.375726,41.054033,324.80294,324.81129,649.61423,0.136421663,34,"(324.80294, 324.81129)"
215,28.375726,41.054033,28.37648,41.054207,324.81129,324.81901,649.6303,0.065494559,39,"(324.81129, 324.81901)"
216,28.376653,41.054268,28.37665,41.054535,324.8208,324.82104,649.64184,0.029638046,19,"(324.8208, 324.82104)"
217,28.37665,41.054535,28.37606,41.054429,324.82104,324.81503,649.63607,0.050363674,32,"(324.82104, 324.81503)"
218,28.375922,41.05436,28.375657,41.054065,324.81358,324.81064,649.62422,0.039446357,30,"(324.81358, 324.81064)"
219,28.367718,41.056596,28.366849,41.054696,324.73378,324.72319,649.45697,0.222892607,44,"(324.73378, 324.72319)"
220,28.366849,41.054696,28.364422,41.054699,324.72319,324.69892,649.42211,0.201441275,49,"(324.72319, 324.69892)"
221,28.375726,41.054033,28.376044,41.054327,324.81129,324.81477,649.62606,0.041971671,25,"(324.81129, 324.81477)"
222,28.376178,41.054397,28.37665,41.054535,324.81618,324.82104,649.63722,0.042064238,24,"(324.81618, 324.82104)"
223,28.364167,41.055174,28.364014,41.054975,324.69684,324.69512,649.39196,0.025479178,24,"(324.69684, 324.69512)"
224,28.364014,41.054975,28.363934,41.054871,324.69512,324.69421,649.38933,0.013317415,23,"(324.69512, 324.69421)"
225,28.364167,41.055174,28.36377,41.057503,324.69684,324.6952,649.39204,0.260610517,50,"(324.69684, 324.6952)"
226,28.36377,41.057503,28.367718,41.056596,324.6952,324.73378,649.42898,0.342801199,37,"(324.6952, 324.73378)"
227,28.375726,41.054033,28.375657,41.054065,324.81129,324.81064,649.62193,0.006739083,8,"(324.81129, 324.81064)"
228,28.375657,41.054065,28.367718,41.056596,324.81064,324.73378,649.54442,0.716328008,52,"(324.81064, 324.73378)"
229,28.36789,41.056703,28.367937,41.057032,324.7356,324.7364,649.472,0.036726764,45,"(324.7356, 324.7364)"
230,28.367937,41.057032,28.368389,41.058381,324.7364,324.74227,649.47867,0.154367154,47,"(324.7364, 324.74227)"
231,28.36789,41.056703,28.367629,41.056715,324.7356,324.73301,649.46861,0.021703912,37,"(324.7356, 324.73301)"
